file_path,title,subject,level,type,content_preview
public/teacher-dashboard.html,Teacher Dashboard | Te Kete Ako,Te Reo Māori,Year 8,lesson,"Teacher Dashboard | Te Kete Ako Te Kete Ako🍃 Kaiako Dashboard📊 Overview👥 My Students📤 Submissions🤝 Group Work📈 Analytics📚 Resources⚙️ SettingsQuick ActionsNew AssignmentExport DataLogout ☰ MenuKia ora, Kaiako!Welcome to your teaching dashboardMangakōtukutuku College""Ko te manu e kai ana i te miro, nōna te ngahere. Ko te manu e kai ana i te mātauranga, nōna te ao.""The bird that partakes of the miro berry owns the forest. The bird that partakes of knowledge owns the world.-Active StudentsCurrently"
public/units.html,Unit Plans | Te Kete Ako,Mathematics,Year 8,unit-plan,"Unit Plans | Te Kete Ako Te Kete Ako Unit Plans Comprehensive, culturally-integrated learning units designed for Aotearoa New Zealand classrooms 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize students' diverse cultural backgrounds and experiences Create spa"
public/curriculum-english.html,English Curriculum Alignment | Te Kete Ako,English,All Levels,lesson,"English Curriculum Alignment | Te Kete Ako Te Kete Ako ← Back to Full Curriculum English Learning Area - NZ Curriculum Alignment Comprehensive mapping of Te Kete Ako resources to English achievement standards 📖 English Learning Area ""In the English learning area, students study, use, and engage with language and texts. The English learning area enables students to access the thoughts and perspectives of others, to walk in different worlds, and to broaden their horizons by experiencing others' va"
public/orphans.html,Discover Orphans,English,All Levels,lesson,Discover Orphans Te Kete Ako Discover: Unlinked PagesThese pages currently have no inbound links. Consider linking them from hubs or units. 404.html about.html admin-youtube-library.html auth-diagnostics.html auth-test.html critical-thinking-unit.html dashboard.html deepseek-graphrag-terminal.html educational-transformation-showcase.html emergency-diagnostic.html english.html exa-search.html experiences.html experiences/games.html experiences/handouts.html experiences/lessons.html experiences/lo
public/enterprise-admin-dashboard.html,Enterprise Admin Dashboard - Te Kete Ako,Mathematics,All Levels,lesson,"Enterprise Admin Dashboard - Te Kete Ako 🏫 Enterprise Admin Dashboard Manage schools, users, content, and analytics across Te Kete Ako 847 Active Teachers 12,394 Active Students 23 School Partners 1,247 Teaching Resources 🏫 School Management Manage school partnerships and configurations View All Schools Add New School Bulk Operations 23 schools currently active 👥 User Management Manage teachers, students, and administrators View All Users Bulk User Import Manage Roles 13,241 users registered 📚 C"
public/deepseek-graphrag-terminal.html,🤖 DeepSeek + GraphRAG Terminal | Te Kete Ako,Mathematics,All Levels,lesson,"🤖 DeepSeek + GraphRAG Terminal | Te Kete Ako Te Kete Ako 🤖 DeepSeek + GraphRAG Terminal Multi-AI Coordination System | Te Kete Ako Platform 🧠 DeepSeek Reasoning & Generation Ready 📚 GraphRAG Brain Institutional Memory 179 resources, 553 relationships 🔐 Firebase Auth User Authentication Connected 💾 Supabase Knowledge Storage Ready Use GraphRAG Brain Show GraphRAG Context Cultural Safety Mode 🚀 Ask DeepSeek + GraphRAG 🗑️ Clear Chat 📊 GraphRAG Demo AI agents coordinating... 🤖 System Ready Welcome t"
public/learning-pathways-visual.html,Visual Learning Pathways | Te Kete Ako,Mathematics,Year 7,lesson,Visual Learning Pathways | Te Kete Ako 🎯 Visual Learning Pathways Interactive curriculum progression maps for Years 7-13 🔢 Mathematics 🔬 Science ✍️ English 🌍 Social Studies Year 7 1 Algebra Foundations 10 lessons • 8 weeks 🌿 Cultural 📐 Patterns 2 Geometry & Measurement 12 lessons • 10 weeks 🏛️ Whakairo 📏 Shapes 3 Number & Operations 8 lessons • 6 weeks 🔢 Computation Year 8 1 Advanced Algebra 12 lessons • 10 weeks 📊 Equations 🎯 Problem Solving 2 Statistics & Probability 10 lessons • 8 weeks 📈 Dat
public/graphrag-analytics-dashboard.html,📊 GraphRAG Analytics Dashboard | Te Kete Ako,Te Reo Māori,All Levels,lesson,"📊 GraphRAG Analytics Dashboard | Te Kete Ako 📊 GraphRAG Analytics Real-time intelligence from Te Kete Ako's knowledge base ⏳ Loading analytics... 5,005 Total Resources 4,744 High Quality (85+) 1,449 With Whakataukī 158 Subjects 80 Year Levels 163,200 Relationships 📈 Quality Score Distribution 📚 Top 10 Subjects by Resource Count 🌿 Cultural Integration Metrics 🌺 Whakataukī Integration 34% of resources include traditional proverbs 🗣️ Te Reo Māori Content 67% of resources include Māori language 🌏 Cu"
public/critical-thinking-unit.html,Unit Hub | Critical Thinking Skills: Media Literacy & Information Analysis | Te Kete Ako - Postcolonial Social Studies,Social Studies,Year 9,unit-plan,"Unit Hub | Critical Thinking Skills: Media Literacy & Information Analysis | Te Kete Ako - Postcolonial Social Studies Te Kete Ako Critical Thinking Skills: Media Literacy & Information Analysis Developing sophisticated critical thinking skills through analysis of media, sources, and information systems, with focus on New Zealand contexts and Indigenous knowledge frameworks. 1 Information Literacy & Source Evaluation 2 Logical Fallacies & Argument Analysis 3 Media Bias & News Literacy 4 Historic"
public/getting-started.html,Getting Started | Te Kete Ako,Arts,Year 9,lesson,"Getting Started | Te Kete Ako ""Tīmata i konei, haere tonu"" Start here, keep going - your journey into Te Kete Ako begins now 🚀 Getting Started Your quick-start guide to Te Kete Ako ⏱️ Takes just 3 minutes to get started! 👨‍🏫 For Teachers 1 Browse by Subject Click on your subject in the navigation menu (Science, Mathematics, English, Social Studies, etc.) to see all available resources for that subject. 💡 Pro Tip: Subject hubs show resources organized by year level and unit. Great for planning a "
public/teacher-demo-dashboard.html,Teacher Dashboard | Te Kete Ako - Principal Demo Oct 22,Social Studies,Year 7,lesson,"Teacher Dashboard | Te Kete Ako - Principal Demo Oct 22 👨‍🏫 Teacher Dashboard 📊 Platform Overview1,496Total Resources583Ready-to-Use Lessons500Printable HandoutsY7-13Full Year Coverage🎯Demo-Ready Units🏛️Government, Economics & Society✅ 10 Lessons📱 Mobile Ready🌿 Cultural Complete curriculum-aligned unit covering systems thinking, government structures, economics, and sustainability. All lessons include external resources from official NZ government and education sites. View Unit → 📖Māori Renaissa"
public/graphrag-optimization-dashboard.html,GraphRAG Optimization Dashboard - Te Kete Ako,Social Studies,All Levels,lesson,"GraphRAG Optimization Dashboard - Te Kete Ako 🔧 GraphRAG Optimization Dashboard Intelligent graph evolution • 231,257 relationships • Self-healing network 📊 Current Graph Health 231,257 Total Relationships 0.96% Bidirectional 0.83 Avg Confidence ? Orphaned Q95+ 🚨 Identified Problems 🔴 Over-Connected (Noise) Science: 176 avg connections English: 91.5 avg connections Mathematics: 49 avg connections Too many weak connections diluting quality ⚪ Isolated (Silos) Technology: 0 connections Arts: 2 conn"
public/lesson-template.html,Lesson Template: [Te Reo Name] - [English Name] | Mangakōtukutuku College,Te Reo Māori,All Levels,lesson,"Lesson Template: [Te Reo Name] - [English Name] | Mangakōtukutuku College Te Kete Ako Unit Navigation ← Unit Overview Previous Lesson Current Lesson Next Lesson Today's Whakataukī ""Placeholder whakataukī."" English translation of the proverb. Resources Link to a Handout Link to an Activity ← Back to Unit Overview Lesson X: [Te Reo Lesson Name] [English Lesson Name] A brief, engaging summary of what this lesson is about and why it's important for the students. Whakatūwhera - Cultural Opening Expla"
public/digital-purakau.html,Digital Pūrākau | Te Kete Ako,Digital Technologies,All Levels,lesson,"Digital Pūrākau | Te Kete Ako Te Kete Ako Related Innovations Virtual Marae Training Living Whakapapa Project NZ Curriculum Alignment Cultural Assessment Te Reo Māori Glossary Pūrākau: Stories, legends, narratives Whakataukī: Proverbs, sayings Mātauranga: Knowledge, wisdom Whakapapa: Genealogy, relationships Tikanga: Cultural practices Kaumātua: Elders, respected leaders Digital Pūrākau Revolutionary Interactive Storytelling for Cultural Learning Transform traditional Māori narratives into immer"
public/curriculum-alignment.html,NZ Curriculum Alignment | Te Kete Ako,English,All Levels,lesson,"NZ Curriculum Alignment | Te Kete Ako Te Kete Ako Te Ao Māori & NZ Curriculum Integration ""Whaowhia te kete mātauranga"" Fill the basket of knowledge Te Kete Ako integrates mātauranga Māori with contemporary educational frameworks, ensuring all learning experiences honor both traditional knowledge systems and modern curriculum requirements. Our resources reflect the bicultural foundation of Aotearoa New Zealand education. 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku Colle"
public/checkout.html,Checkout - Te Kete Ako,Digital Technologies,All Levels,lesson,Checkout - Te Kete Ako Complete Your Purchase Join schools transforming education with AI Order Summary Loading... $0 Total $0 Billing Information First Name * Last Name * Email * School/Institution * Your Role * Select role... Teacher Head of Department Principal/Deputy Principal School Administrator Other Card Details * Subscribe Now Processing... 🔒 Secure payment powered by Stripe 14-day free trial • Cancel anytime
public/cross-curricular-discovery.html,Cross-Curricular Discovery Engine | Te Kete Ako (Updated Oct 19 2025),Te Reo Māori,All Levels,lesson,"Cross-Curricular Discovery Engine | Te Kete Ako (Updated Oct 19 2025) ""Kotahi te kōhao o te ngira e kuhuna ai te miro mā, te miro pango, te miro whero"" There is but one eye of the needle through which the white, black, and red threads must pass — Unity in diversity Cross-Curricular Discovery Explore integrated learning across 5,000+ subject connections GraphRAG has discovered natural bridges: Science×Math 2,284 | Digital×Cultural 1,210 | English×Math 834 2,284 Science ↔ Mathematics Integration 🏆"
public/q100-excellence-collection.html,Q100 Excellence Collection | Te Kete Ako,Digital Technologies,All Levels,lesson,Q100 Excellence Collection | Te Kete Ako 💎 QUALITY 100/100 Q100 Excellence Collection Te Kete Ako's perfect-score resources showcasing the absolute best in culturally integrated education 10 Q100 Resources 100% Cultural Integration 100 Quality Score 52.1% Platform Integration 🎯 Alpha Testing Ready These Q100 resources are optimized for Mangakōtukutuku College alpha testing - representing Te Kete Ako's excellence in culturally responsive education. Strategic Impact: Low-hanging fruit deployment s
public/featured-resources.html,Featured Resources | Te Kete Ako,Science,All Levels,lesson,"Featured Resources | Te Kete Ako ⭐ Featured Resources 931 High-Quality, Culturally-Integrated Teaching Materials Professionally developed | Classroom-ready | Mātauranga Māori integrated 931 Featured Resources 8/10 Average Quality Score 97% Cultural Integration 2.9M Total Words 🌟 World-Class Highlights 🌿 Virtual Marae Training Protocol Only virtual marae training in NZ education! Comprehensive cultural protocol training using virtual reality and interactive scenarios. Students learn proper marae "
public/subject-excellence-dashboard.html,📊 Subject Excellence Dashboard | Te Kete Ako,Digital Technologies,All Levels,lesson,📊 Subject Excellence Dashboard | Te Kete Ako 📊 Subject Excellence Dashboard Real-time cultural integration across Te Kete Ako ... Platform-Wide Cultural Integration Cultural Integration by Subject Subject Breakdown
public/social-studies-hub.html,Social Studies Hub | Te Kete Ako,Social Studies,All Levels,lesson,"Social Studies Hub | Te Kete Ako ""Mā whero, mā pango, ka oti te mahi"" With red and black, the work is complete — Together, diverse perspectives create comprehensive understanding 🏛️ Social Studies Hub New Zealand history, Te Tiriti, and global citizenship 📊 Powered by GraphRAG: Understanding our past, shaping our future 260+ Resources Available 🌿 100% Cultural 📚 All Searchable Start here Two quick ways to begin teaching Social Studies with cultural excellence. ⭐ Teach Walker Unit ✨ Explore Socia"
public/site-audit-dashboard.html,🔍 Site Audit Dashboard | Te Kete Ako,Health & Pe,All Levels,lesson,"🔍 Site Audit Dashboard | Te Kete Ako 🔍 Site Audit Dashboard Real-time platform health from GraphRAG intelligence ✅ Platform Health: EXCELLENT 18,501 Total Resources 164,003 Relationships 1,813 HTML Pages 77.9 Avg Quality Score 23 Features Built Today 192 Commits Ahead 📊 Content Type Distribution Handouts: 5,435 resources ⭐ 78.0 avg quality Lessons: 2,174 resources ⭐ 84.5 avg quality Unit Plans: 607 total ⭐ 88.7 avg quality (HIGHEST!) Interactive: 1,153 resources ⭐ 85.5 avg quality Interactive Ga"
public/social-sciences-progression-framework.html,Social Sciences Progression Framework - Years 7-13 | Mangakōtukutuku College,English,Year 7,lesson,Social Sciences Progression Framework - Years 7-13 | Mangakōtukutuku College Te Kete Ako Social Sciences Progression Framework 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize students' diverse cultural backgrounds and experiences Create space for Māori stude
